"","competition_id","competition_name","competition_gender","competition_country","competition_season","competition_round","match_id","date","city","arena_id","arena_name","neutral_arena","attendance","home_id","home_name","away_id","away_name","winner_id","winner_name","result_home","result_away","result_home_first_half","result_away_first_half","result_home_second_half","result_away_second_half","result_home_ot1_first_half","result_away_ot1_first_half","result_home_ot1_second_half","result_away_ot1_second_half","result_home_ot2_first_half","result_away_ot2_first_half","result_home_ot2_second_half","result_away_ot2_second_half","result_home_penalty","result_away_penalty"
"6591",1,"HBL","male","Germany","2001/02","3","0",2001-12-27,NA,"","","",2500,66,"SG VfL Bad Schwartau-Lübeck",9,"TBV Lemgo","9","TBV Lemgo",22,25,0,0,22,25,0,0,NA,NA,"","","","",0,0
"6592",1,"HBL","male","Germany","2001/02","3","0",2001-09-19,NA,"","","",1800,57,"HSG Nordhorn",732,"SG VfL/BHW Hameln","57","HSG Nordhorn",42,25,0,0,42,25,0,0,NA,NA,"","","","",0,0
"6593",1,"HBL","male","Germany","2001/02","3","0",2001-09-19,NA,"","","",2500,32,"ThSV Eisenach",18,"THW Kiel","18","THW Kiel",23,31,0,0,23,31,0,0,NA,NA,"","","","",0,0
"6594",1,"HBL","male","Germany","2001/02","1","0",2001-09-08,NA,"","","",2000,14,"SG Solingen",180,"SG Willstätt/Schutterwald","14","SG Solingen",29,22,0,0,29,22,0,0,NA,NA,"","","","",0,0
"6595",1,"HBL","male","Germany","2001/02","1","0",2001-09-08,NA,"","","",1800,66,"SG VfL Bad Schwartau-Lübeck",732,"SG VfL/BHW Hameln","66","SG VfL Bad Schwartau-Lübeck",27,24,0,0,27,24,0,0,NA,NA,"","","","",0,0
"6596",1,"HBL","male","Germany","2001/02","1","0",2001-09-09,NA,"","","",1900,19,"TV Großwallstadt",10,"TSV GWD Minden","19","TV Großwallstadt",28,22,0,0,28,22,0,0,NA,NA,"","","","",0,0
"6597",1,"HBL","male","Germany","2001/02","1","0",2001-09-08,NA,"","","",3140,32,"ThSV Eisenach",4,"SC Magdeburg","32","ThSV Eisenach",20,19,0,0,20,19,0,0,NA,NA,"","","","",0,0
"6598",1,"HBL","male","Germany","2001/02","1","0",2001-09-09,NA,"","","",2000,25,"TuSEM Essen",204,"SV Post Schwerin","25","TuSEM Essen",28,21,0,0,28,21,0,0,NA,NA,"","","","",0,0
"6599",1,"HBL","male","Germany","2001/02","1","0",2001-09-08,NA,"","","",3300,5,"SG Flensburg-Handewitt",7,"VfL Gummersbach","5","SG Flensburg-Handewitt",30,26,0,0,30,26,0,0,NA,NA,"","","","",0,0
"6600",1,"HBL","male","Germany","2001/02","1","0",2001-09-08,NA,"","","",4300,11,"Frisch Auf Göppingen",9,"TBV Lemgo","draw","draw",26,26,0,0,26,26,0,0,NA,NA,"","","","",0,0
"6601",1,"HBL","male","Germany","2001/02","1","0",2001-09-09,NA,"","","",2400,57,"HSG Nordhorn",1,"HSG D/M Wetzlar","57","HSG Nordhorn",29,21,0,0,29,21,0,0,NA,NA,"","","","",0,0
"6602",1,"HBL","male","Germany","2001/02","1","0",2001-09-08,NA,"","","",3940,168,"SG Wallau-Massenheim",18,"THW Kiel","18","THW Kiel",23,24,0,0,23,24,0,0,NA,NA,"","","","",0,0
"6603",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",2200,32,"ThSV Eisenach",14,"SG Solingen","32","ThSV Eisenach",32,24,0,0,32,24,0,0,NA,NA,"","","","",0,0
"6604",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",800,20,"TSV Bayer Dormagen",1,"HSG D/M Wetzlar","20","TSV Bayer Dormagen",34,27,0,0,34,27,0,0,NA,NA,"","","","",0,0
"6605",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",1000,7,"VfL Gummersbach",180,"SG Willstätt/Schutterwald","180","SG Willstätt/Schutterwald",26,27,0,0,26,27,0,0,NA,NA,"","","","",0,0
"6606",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",800,819,"HC Wuppertal",10,"TSV GWD Minden","819","HC Wuppertal",29,25,0,0,29,25,0,0,NA,NA,"","","","",0,0
"6607",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",1800,57,"HSG Nordhorn",19,"TV Großwallstadt","57","HSG Nordhorn",35,29,0,0,35,29,0,0,NA,NA,"","","","",0,0
"6608",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",1800,25,"TuSEM Essen",66,"SG VfL Bad Schwartau-Lübeck","25","TuSEM Essen",27,23,0,0,27,23,0,0,NA,NA,"","","","",0,0
"6609",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",1400,23,"Eintracht Hildesheim",18,"THW Kiel","18","THW Kiel",21,33,0,0,21,33,0,0,NA,NA,"","","","",0,0
"6610",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",1500,31,"TuS Nettelstedt",168,"SG Wallau-Massenheim","168","SG Wallau-Massenheim",25,27,0,0,25,27,0,0,NA,NA,"","","","",0,0
"6611",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",3400,9,"TBV Lemgo",732,"SG VfL/BHW Hameln","9","TBV Lemgo",38,24,0,0,38,24,0,0,NA,NA,"","","","",0,0
"6612",1,"HBL","male","Germany","2000/01","38","0",2001-05-20,NA,"","","",7000,4,"SC Magdeburg",5,"SG Flensburg-Handewitt","4","SC Magdeburg",30,23,0,0,30,23,0,0,NA,NA,"","","","",0,0
"6613",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",2200,732,"SG VfL/BHW Hameln",20,"TSV Bayer Dormagen","732","SG VfL/BHW Hameln",25,21,0,0,25,21,0,0,NA,NA,"","","","",0,0
"6614",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",2400,180,"SG Willstätt/Schutterwald",32,"ThSV Eisenach","draw","draw",22,22,0,0,22,22,0,0,NA,NA,"","","","",0,0
"6615",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",900,1,"HSG D/M Wetzlar",819,"HC Wuppertal","1","HSG D/M Wetzlar",27,24,0,0,27,24,0,0,NA,NA,"","","","",0,0
"6616",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",2000,66,"SG VfL Bad Schwartau-Lübeck",7,"VfL Gummersbach","7","VfL Gummersbach",17,22,0,0,17,22,0,0,NA,NA,"","","","",0,0
"6617",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",2000,10,"TSV GWD Minden",23,"Eintracht Hildesheim","10","TSV GWD Minden",32,24,0,0,32,24,0,0,NA,NA,"","","","",0,0
"6618",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",1800,14,"SG Solingen",57,"HSG Nordhorn","57","HSG Nordhorn",26,31,0,0,26,31,0,0,NA,NA,"","","","",0,0
"6619",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",7250,18,"THW Kiel",31,"TuS Nettelstedt","18","THW Kiel",34,25,0,0,34,25,0,0,NA,NA,"","","","",0,0
"6620",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",3500,5,"SG Flensburg-Handewitt",25,"TuSEM Essen","5","SG Flensburg-Handewitt",33,23,0,0,33,23,0,0,NA,NA,"","","","",0,0
"6621",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",1800,19,"TV Großwallstadt",9,"TBV Lemgo","19","TV Großwallstadt",22,19,0,0,22,19,0,0,NA,NA,"","","","",0,0
"6622",1,"HBL","male","Germany","2000/01","37","0",2001-05-16,NA,"","","",5200,168,"SG Wallau-Massenheim",4,"SC Magdeburg","168","SG Wallau-Massenheim",31,25,0,0,31,25,0,0,NA,NA,"","","","",0,0
"6623",1,"HBL","male","Germany","2000/01","36","0",2001-05-13,NA,"","","",600,819,"HC Wuppertal",732,"SG VfL/BHW Hameln","draw","draw",24,24,0,0,24,24,0,0,NA,NA,"","","","",0,0
"6624",1,"HBL","male","Germany","2000/01","36","0",2001-05-12,NA,"","","",1800,14,"SG Solingen",180,"SG Willstätt/Schutterwald","180","SG Willstätt/Schutterwald",26,33,0,0,26,33,0,0,NA,NA,"","","","",0,0
"6625",1,"HBL","male","Germany","2000/01","36","0",2001-05-13,NA,"","","",800,23,"Eintracht Hildesheim",1,"HSG D/M Wetzlar","1","HSG D/M Wetzlar",27,32,0,0,27,32,0,0,NA,NA,"","","","",0,0
"6626",1,"HBL","male","Germany","2000/01","36","0",2001-05-12,NA,"","","",2200,32,"ThSV Eisenach",66,"SG VfL Bad Schwartau-Lübeck","32","ThSV Eisenach",21,19,0,0,21,19,0,0,NA,NA,"","","","",0,0
"6627",1,"HBL","male","Germany","2000/01","36","0",2001-05-12,NA,"","","",3200,31,"TuS Nettelstedt",10,"TSV GWD Minden","10","TSV GWD Minden",22,27,0,0,22,27,0,0,NA,NA,"","","","",0,0
"6628",1,"HBL","male","Germany","2000/01","36","0",2001-05-13,NA,"","","",700,20,"TSV Bayer Dormagen",19,"TV Großwallstadt","draw","draw",25,25,0,0,25,25,0,0,NA,NA,"","","","",0,0
"6629",1,"HBL","male","Germany","2000/01","36","0",2001-05-12,NA,"","","",3200,168,"SG Wallau-Massenheim",25,"TuSEM Essen","168","SG Wallau-Massenheim",31,28,0,0,31,28,0,0,NA,NA,"","","","",0,0
"6630",1,"HBL","male","Germany","2000/01","36","0",2001-05-12,NA,"","","",1200,7,"VfL Gummersbach",5,"SG Flensburg-Handewitt","draw","draw",23,23,0,0,23,23,0,0,NA,NA,"","","","",0,0
"6631",1,"HBL","male","Germany","2000/01","36","0",2001-05-13,NA,"","","",2800,57,"HSG Nordhorn",9,"TBV Lemgo","9","TBV Lemgo",23,27,0,0,23,27,0,0,NA,NA,"","","","",0,0
"6632",1,"HBL","male","Germany","2000/01","36","0",2001-05-12,NA,"","","",7000,4,"SC Magdeburg",18,"THW Kiel","draw","draw",24,24,0,0,24,24,0,0,NA,NA,"","","","",0,0
"6633",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",1800,732,"SG VfL/BHW Hameln",23,"Eintracht Hildesheim","732","SG VfL/BHW Hameln",28,22,0,0,28,22,0,0,NA,NA,"","","","",0,0
"6634",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",800,1,"HSG D/M Wetzlar",31,"TuS Nettelstedt","draw","draw",25,25,0,0,25,25,0,0,NA,NA,"","","","",0,0
"6635",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",1500,66,"SG VfL Bad Schwartau-Lübeck",14,"SG Solingen","66","SG VfL Bad Schwartau-Lübeck",24,21,0,0,24,21,0,0,NA,NA,"","","","",0,0
"6636",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",1550,57,"HSG Nordhorn",180,"SG Willstätt/Schutterwald","57","HSG Nordhorn",31,30,0,0,31,30,0,0,NA,NA,"","","","",0,0
"6637",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",350,19,"TV Großwallstadt",819,"HC Wuppertal","19","TV Großwallstadt",27,24,0,0,27,24,0,0,NA,NA,"","","","",0,0
"6638",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",2200,18,"THW Kiel",25,"TuSEM Essen","18","THW Kiel",29,27,0,0,29,27,0,0,NA,NA,"","","","",0,0
"6639",1,"HBL","male","Germany","2000/01","35","0",2001-05-02,NA,"","","",1850,168,"SG Wallau-Massenheim",7,"VfL Gummersbach","168","SG Wallau-Massenheim",26,24,0,0,26,24,0,0,NA,NA,"","","","",0,0
"6640",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",3200,5,"SG Flensburg-Handewitt",32,"ThSV Eisenach","5","SG Flensburg-Handewitt",30,19,0,0,30,19,0,0,NA,NA,"","","","",0,0
"6641",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",3100,9,"TBV Lemgo",20,"TSV Bayer Dormagen","9","TBV Lemgo",30,21,0,0,30,21,0,0,NA,NA,"","","","",0,0
"6642",1,"HBL","male","Germany","2000/01","35","0",2001-05-09,NA,"","","",2500,10,"TSV GWD Minden",4,"SC Magdeburg","4","SC Magdeburg",24,27,0,0,24,27,0,0,NA,NA,"","","","",0,0
"6643",1,"HBL","male","Germany","2000/01","34","0",2001-05-05,NA,"","","",2400,31,"TuS Nettelstedt",732,"SG VfL/BHW Hameln","732","SG VfL/BHW Hameln",22,25,0,0,22,25,0,0,NA,NA,"","","","",0,0
"6644",1,"HBL","male","Germany","2000/01","34","0",2001-05-05,NA,"","","",2300,180,"SG Willstätt/Schutterwald",66,"SG VfL Bad Schwartau-Lübeck","180","SG Willstätt/Schutterwald",23,21,0,0,23,21,0,0,NA,NA,"","","","",0,0
"6645",1,"HBL","male","Germany","2000/01","34","0",2001-05-05,NA,"","","",800,20,"TSV Bayer Dormagen",57,"HSG Nordhorn","20","TSV Bayer Dormagen",28,23,0,0,28,23,0,0,NA,NA,"","","","",0,0
"6646",1,"HBL","male","Germany","2000/01","34","0",2001-04-25,NA,"","","",700,23,"Eintracht Hildesheim",19,"TV Großwallstadt","19","TV Großwallstadt",22,30,0,0,22,30,0,0,NA,NA,"","","","",0,0
"6647",1,"HBL","male","Germany","2000/01","34","0",2001-05-06,NA,"","","",1300,25,"TuSEM Essen",10,"TSV GWD Minden","25","TuSEM Essen",33,21,0,0,33,21,0,0,NA,NA,"","","","",0,0
"6648",1,"HBL","male","Germany","2000/01","34","0",2001-05-05,NA,"","","",1900,7,"VfL Gummersbach",18,"THW Kiel","18","THW Kiel",22,27,0,0,22,27,0,0,NA,NA,"","","","",0,0
"6649",1,"HBL","male","Germany","2000/01","34","0",2001-05-05,NA,"","","",2500,32,"ThSV Eisenach",168,"SG Wallau-Massenheim","168","SG Wallau-Massenheim",25,26,0,0,25,26,0,0,NA,NA,"","","","",0,0
"6650",1,"HBL","male","Germany","2000/01","34","0",2001-05-05,NA,"","","",2400,14,"SG Solingen",5,"SG Flensburg-Handewitt","draw","draw",25,25,0,0,25,25,0,0,NA,NA,"","","","",0,0
"6651",1,"HBL","male","Germany","2000/01","34","0",2001-05-06,NA,"","","",600,819,"HC Wuppertal",9,"TBV Lemgo","9","TBV Lemgo",13,21,0,0,13,21,0,0,NA,NA,"","","","",0,0
"6652",1,"HBL","male","Germany","2000/01","34","0",2001-05-04,NA,"","","",5800,4,"SC Magdeburg",1,"HSG D/M Wetzlar","4","SC Magdeburg",27,19,0,0,27,19,0,0,NA,NA,"","","","",0,0
"6653",1,"HBL","male","Germany","2000/01","33","0",2001-04-28,NA,"","","",800,20,"TSV Bayer Dormagen",819,"HC Wuppertal","20","TSV Bayer Dormagen",28,23,0,0,28,23,0,0,NA,NA,"","","","",0,0
"6654",1,"HBL","male","Germany","2000/01","33","0",2001-04-28,NA,"","","",2000,10,"TSV GWD Minden",7,"VfL Gummersbach","7","VfL Gummersbach",20,21,0,0,20,21,0,0,NA,NA,"","","","",0,0
"6655",1,"HBL","male","Germany","2000/01","33","0",2001-04-29,NA,"","","",3400,57,"HSG Nordhorn",66,"SG VfL Bad Schwartau-Lübeck","57","HSG Nordhorn",29,23,0,0,29,23,0,0,NA,NA,"","","","",0,0
"6656",1,"HBL","male","Germany","2000/01","33","0",2001-04-29,NA,"","","",800,19,"TV Großwallstadt",31,"TuS Nettelstedt","19","TV Großwallstadt",26,25,0,0,26,25,0,0,NA,NA,"","","","",0,0
"6657",1,"HBL","male","Germany","2000/01","33","0",2001-04-27,NA,"","","",1600,1,"HSG D/M Wetzlar",25,"TuSEM Essen","25","TuSEM Essen",30,33,0,0,30,33,0,0,NA,NA,"","","","",0,0
"6658",1,"HBL","male","Germany","2000/01","33","0",2001-05-02,NA,"","","",7250,18,"THW Kiel",32,"ThSV Eisenach","18","THW Kiel",27,17,0,0,27,17,0,0,NA,NA,"","","","",0,0
"6659",1,"HBL","male","Germany","2000/01","33","0",2001-04-25,NA,"","","",1350,168,"SG Wallau-Massenheim",14,"SG Solingen","168","SG Wallau-Massenheim",26,21,0,0,26,21,0,0,NA,NA,"","","","",0,0
"6660",1,"HBL","male","Germany","2000/01","33","0",2001-05-02,NA,"","","",3000,5,"SG Flensburg-Handewitt",180,"SG Willstätt/Schutterwald","5","SG Flensburg-Handewitt",29,18,0,0,29,18,0,0,NA,NA,"","","","",0,0
"6661",1,"HBL","male","Germany","2000/01","33","0",2001-04-28,NA,"","","",3300,9,"TBV Lemgo",23,"Eintracht Hildesheim","9","TBV Lemgo",36,20,0,0,36,20,0,0,NA,NA,"","","","",0,0
"6662",1,"HBL","male","Germany","2000/01","33","0",2001-05-02,NA,"","","",2100,732,"SG VfL/BHW Hameln",4,"SC Magdeburg","4","SC Magdeburg",23,25,0,0,23,25,0,0,NA,NA,"","","","",0,0
"6663",1,"HBL","male","Germany","2000/01","20","0",2000-12-30,NA,"","","",2400,14,"SG Solingen",7,"VfL Gummersbach","7","VfL Gummersbach",26,29,0,0,26,29,0,0,NA,NA,"","","","",0,0
"6664",1,"HBL","male","Germany","2000/01","20","0",2000-12-30,NA,"","","",2000,10,"TSV GWD Minden",20,"TSV Bayer Dormagen","10","TSV GWD Minden",27,22,0,0,27,22,0,0,NA,NA,"","","","",0,0
"6665",1,"HBL","male","Germany","2000/01","20","0",2001-04-25,NA,"","","",2200,32,"ThSV Eisenach",57,"HSG Nordhorn","57","HSG Nordhorn",20,25,0,0,20,25,0,0,NA,NA,"","","","",0,0
"6666",1,"HBL","male","Germany","2000/01","20","0",2000-12-30,NA,"","","",1300,732,"SG VfL/BHW Hameln",19,"TV Großwallstadt","19","TV Großwallstadt",26,30,0,0,26,30,0,0,NA,NA,"","","","",0,0
"6667",1,"HBL","male","Germany","2000/01","20","0",2001-03-20,NA,"","","",2200,180,"SG Willstätt/Schutterwald",25,"TuSEM Essen","25","TuSEM Essen",25,28,0,0,25,28,0,0,NA,NA,"","","","",0,0
"6668",1,"HBL","male","Germany","2000/01","20","0",2000-12-30,NA,"","","",7250,18,"THW Kiel",819,"HC Wuppertal","18","THW Kiel",26,20,0,0,26,20,0,0,NA,NA,"","","","",0,0
"6669",1,"HBL","male","Germany","2000/01","20","0",2000-12-29,NA,"","","",2800,168,"SG Wallau-Massenheim",23,"Eintracht Hildesheim","168","SG Wallau-Massenheim",32,21,0,0,32,21,0,0,NA,NA,"","","","",0,0
"6670",1,"HBL","male","Germany","2000/01","20","0",2000-12-30,NA,"","","",3300,5,"SG Flensburg-Handewitt",31,"TuS Nettelstedt","5","SG Flensburg-Handewitt",32,26,0,0,32,26,0,0,NA,NA,"","","","",0,0
"6671",1,"HBL","male","Germany","2000/01","20","0",2000-12-30,NA,"","","",1800,1,"HSG D/M Wetzlar",9,"TBV Lemgo","9","TBV Lemgo",21,27,0,0,21,27,0,0,NA,NA,"","","","",0,0
"6672",1,"HBL","male","Germany","2000/01","20","0",2001-04-25,NA,"","","",2800,66,"SG VfL Bad Schwartau-Lübeck",4,"SC Magdeburg","4","SC Magdeburg",15,23,0,0,15,23,0,0,NA,NA,"","","","",0,0
"6673",1,"HBL","male","Germany","2000/01","32","0",2001-04-22,NA,"","","",800,23,"Eintracht Hildesheim",20,"TSV Bayer Dormagen","20","TSV Bayer Dormagen",24,25,0,0,24,25,0,0,NA,NA,"","","","",0,0
"6674",1,"HBL","male","Germany","2000/01","32","0",2001-04-21,NA,"","","",800,7,"VfL Gummersbach",1,"HSG D/M Wetzlar","7","VfL Gummersbach",25,21,0,0,25,21,0,0,NA,NA,"","","","",0,0
"6675",1,"HBL","male","Germany","2000/01","32","0",2001-04-21,NA,"","","",2100,32,"ThSV Eisenach",10,"TSV GWD Minden","10","TSV GWD Minden",22,25,0,0,22,25,0,0,NA,NA,"","","","",0,0
"6676",1,"HBL","male","Germany","2000/01","32","0",2001-04-22,NA,"","","",600,819,"HC Wuppertal",57,"HSG Nordhorn","draw","draw",24,24,0,0,24,24,0,0,NA,NA,"","","","",0,0
"6677",1,"HBL","male","Germany","2000/01","32","0",2001-04-22,NA,"","","",2000,25,"TuSEM Essen",732,"SG VfL/BHW Hameln","25","TuSEM Essen",25,23,0,0,25,23,0,0,NA,NA,"","","","",0,0
"6678",1,"HBL","male","Germany","2000/01","32","0",2001-04-21,NA,"","","",2400,14,"SG Solingen",18,"THW Kiel","18","THW Kiel",27,28,0,0,27,28,0,0,NA,NA,"","","","",0,0
"6679",1,"HBL","male","Germany","2000/01","32","0",2001-04-21,NA,"","","",2300,180,"SG Willstätt/Schutterwald",168,"SG Wallau-Massenheim","180","SG Willstätt/Schutterwald",33,23,0,0,33,23,0,0,NA,NA,"","","","",0,0
"6680",1,"HBL","male","Germany","2000/01","32","0",2001-04-18,NA,"","","",3000,66,"SG VfL Bad Schwartau-Lübeck",5,"SG Flensburg-Handewitt","5","SG Flensburg-Handewitt",18,19,0,0,18,19,0,0,NA,NA,"","","","",0,0
"6681",1,"HBL","male","Germany","2000/01","32","0",2001-04-21,NA,"","","",3300,31,"TuS Nettelstedt",9,"TBV Lemgo","9","TBV Lemgo",25,28,0,0,25,28,0,0,NA,NA,"","","","",0,0
"6682",1,"HBL","male","Germany","2000/01","32","0",2001-04-18,NA,"","","",5500,4,"SC Magdeburg",19,"TV Großwallstadt","4","SC Magdeburg",24,21,0,0,24,21,0,0,NA,NA,"","","","",0,0
"6683",1,"HBL","male","Germany","2000/01","31","0",2001-04-15,NA,"","","",600,819,"HC Wuppertal",23,"Eintracht Hildesheim","819","HC Wuppertal",24,22,0,0,24,22,0,0,NA,NA,"","","","",0,0
"6684",1,"HBL","male","Germany","2000/01","31","0",2001-04-14,NA,"","","",1000,20,"TSV Bayer Dormagen",31,"TuS Nettelstedt","31","TuS Nettelstedt",26,30,0,0,26,30,0,0,NA,NA,"","","","",0,0
"6685",1,"HBL","male","Germany","2000/01","31","0",2001-04-14,NA,"","","",1200,1,"HSG D/M Wetzlar",32,"ThSV Eisenach","draw","draw",23,23,0,0,23,23,0,0,NA,NA,"","","","",0,0
"6686",1,"HBL","male","Germany","2000/01","31","0",2001-04-14,NA,"","","",1500,732,"SG VfL/BHW Hameln",7,"VfL Gummersbach","732","SG VfL/BHW Hameln",25,24,0,0,25,24,0,0,NA,NA,"","","","",0,0
"6687",1,"HBL","male","Germany","2000/01","31","0",2001-05-02,NA,"","","",1500,10,"TSV GWD Minden",14,"SG Solingen","10","TSV GWD Minden",32,28,0,0,32,28,0,0,NA,NA,"","","","",0,0
"6688",1,"HBL","male","Germany","2000/01","31","0",2001-04-15,NA,"","","",2600,19,"TV Großwallstadt",25,"TuSEM Essen","25","TuSEM Essen",25,27,0,0,25,27,0,0,NA,NA,"","","","",0,0
"6689",1,"HBL","male","Germany","2000/01","31","0",2001-04-14,NA,"","","",7250,18,"THW Kiel",180,"SG Willstätt/Schutterwald","18","THW Kiel",29,23,0,0,29,23,0,0,NA,NA,"","","","",0,0
"6690",1,"HBL","male","Germany","2000/01","31","0",2001-04-16,NA,"","","",3200,168,"SG Wallau-Massenheim",66,"SG VfL Bad Schwartau-Lübeck","168","SG Wallau-Massenheim",31,19,0,0,31,19,0,0,NA,NA,"","","","",0,0
"6691",1,"HBL","male","Germany","2000/01","31","0",2001-04-22,NA,"","","",3800,57,"HSG Nordhorn",5,"SG Flensburg-Handewitt","draw","draw",25,25,0,0,25,25,0,0,NA,NA,"","","","",0,0
"6692",1,"HBL","male","Germany","2000/01","31","0",2001-04-14,NA,"","","",4000,9,"TBV Lemgo",4,"SC Magdeburg","9","TBV Lemgo",28,22,0,0,28,22,0,0,NA,NA,"","","","",0,0
"6693",1,"HBL","male","Germany","2000/01","28","0",2001-03-24,NA,"","","",2100,180,"SG Willstätt/Schutterwald",732,"SG VfL/BHW Hameln","180","SG Willstätt/Schutterwald",35,22,0,0,35,22,0,0,NA,NA,"","","","",0,0
"6694",1,"HBL","male","Germany","2000/01","28","0",2001-03-24,NA,"","","",1100,7,"VfL Gummersbach",20,"TSV Bayer Dormagen","20","TSV Bayer Dormagen",23,25,0,0,23,25,0,0,NA,NA,"","","","",0,0
"6695",1,"HBL","male","Germany","2000/01","28","0",2001-03-24,NA,"","","",1800,66,"SG VfL Bad Schwartau-Lübeck",1,"HSG D/M Wetzlar","66","SG VfL Bad Schwartau-Lübeck",23,19,0,0,23,19,0,0,NA,NA,"","","","",0,0
"6696",1,"HBL","male","Germany","2000/01","28","0",2001-03-24,NA,"","","",2600,31,"TuS Nettelstedt",57,"HSG Nordhorn","31","TuS Nettelstedt",27,24,0,0,27,24,0,0,NA,NA,"","","","",0,0
"6697",1,"HBL","male","Germany","2000/01","28","0",2001-03-21,NA,"","","",1900,14,"SG Solingen",19,"TV Großwallstadt","19","TV Großwallstadt",26,27,0,0,26,27,0,0,NA,NA,"","","","",0,0
"6698",1,"HBL","male","Germany","2000/01","28","0",2001-03-25,NA,"","","",2000,25,"TuSEM Essen",819,"HC Wuppertal","25","TuSEM Essen",29,27,0,0,29,27,0,0,NA,NA,"","","","",0,0
"6699",1,"HBL","male","Germany","2000/01","28","0",2001-03-21,NA,"","","",5000,168,"SG Wallau-Massenheim",18,"THW Kiel","168","SG Wallau-Massenheim",24,15,0,0,24,15,0,0,NA,NA,"","","","",0,0
"6700",1,"HBL","male","Germany","2000/01","28","0",2001-03-21,NA,"","","",3150,5,"SG Flensburg-Handewitt",10,"TSV GWD Minden","5","SG Flensburg-Handewitt",29,24,0,0,29,24,0,0,NA,NA,"","","","",0,0
"6701",1,"HBL","male","Germany","2000/01","28","0",2001-03-21,NA,"","","",2200,32,"ThSV Eisenach",9,"TBV Lemgo","32","ThSV Eisenach",22,21,0,0,22,21,0,0,NA,NA,"","","","",0,0
"6702",1,"HBL","male","Germany","2000/01","28","0",2001-04-06,NA,"","","",3500,4,"SC Magdeburg",23,"Eintracht Hildesheim","4","SC Magdeburg",35,17,0,0,35,17,0,0,NA,NA,"","","","",0,0
"6703",1,"HBL","male","Germany","2000/01","29","0",2001-04-01,NA,"","","",1400,23,"Eintracht Hildesheim",31,"TuS Nettelstedt","31","TuS Nettelstedt",20,29,0,0,20,29,0,0,NA,NA,"","","","",0,0
"6704",1,"HBL","male","Germany","2000/01","29","0",2001-04-01,NA,"","","",1000,732,"SG VfL/BHW Hameln",14,"SG Solingen","14","SG Solingen",27,31,0,0,27,31,0,0,NA,NA,"","","","",0,0
"6705",1,"HBL","male","Germany","2000/01","29","0",2001-03-30,NA,"","","",1350,1,"HSG D/M Wetzlar",180,"SG Willstätt/Schutterwald","1","HSG D/M Wetzlar",24,22,0,0,24,22,0,0,NA,NA,"","","","",0,0
"6706",1,"HBL","male","Germany","2000/01","29","0",2001-04-01,NA,"","","",2600,10,"TSV GWD Minden",66,"SG VfL Bad Schwartau-Lübeck","10","TSV GWD Minden",27,21,0,0,27,21,0,0,NA,NA,"","","","",0,0
"6707",1,"HBL","male","Germany","2000/01","29","0",2001-04-04,NA,"","","",600,19,"TV Großwallstadt",32,"ThSV Eisenach","19","TV Großwallstadt",33,23,0,0,33,23,0,0,NA,NA,"","","","",0,0
"6708",1,"HBL","male","Germany","2000/01","29","0",2001-03-31,NA,"","","",1000,20,"TSV Bayer Dormagen",25,"TuSEM Essen","25","TuSEM Essen",27,29,0,0,27,29,0,0,NA,NA,"","","","",0,0
"6709",1,"HBL","male","Germany","2000/01","29","0",2001-04-08,NA,"","","",2500,57,"HSG Nordhorn",168,"SG Wallau-Massenheim","57","HSG Nordhorn",30,25,0,0,30,25,0,0,NA,NA,"","","","",0,0
"6710",1,"HBL","male","Germany","2000/01","29","0",2001-04-04,NA,"","","",7250,18,"THW Kiel",5,"SG Flensburg-Handewitt","18","THW Kiel",29,20,0,0,29,20,0,0,NA,NA,"","","","",0,0
